==3100== Memcheck, a memory error detector
Current Savings Balance for 8028716243309826: 1776005.61
Current Savings Balance for 4659001911688512: 1024739.07
Current Savings Balance for 8028716243309826: 1777324.75
Current Savings Balance for 2076962079974167: 3777441.55
Current Savings Balance for 1093278990669429: 1491378.16
Current Savings Balance for 6847226299857821: 1172300.46
Current Savings Balance for 0793710490620664: 4300898.68
Current Savings Balance for 8028716243309826: 1777324.75
Current Savings Balance for 8028716243309826: 1777324.75
Current Savings Balance for 2076962079974167: 3773893.62
Current Savings Balance for 3491588839892013: 3559896.19
Current Savings Balance for 0793710490620664: 4309087.18
Current Savings Balance for 2076962079974167: 3772626.52
Current Savings Balance for 8028716243309826: 1778610.22
Current Savings Balance for 6847226299857821: 1167766.83
Current Savings Balance for 6847226299857821: 1167766.83
Current Savings Balance for 7966380955913694: 2592434.84
Current Savings Balance for 8028716243309826: 1778610.22
Current Savings Balance for 8255171551994747: 2920976.71
Current Savings Balance for 1093278990669429: 1494746.76
Current Savings Balance for 8028716243309826: 1778610.22
Current Savings Balance for 8028716243309826: 1778610.22
Current Savings Balance for 6847226299857821: 1167764.21
Current Savings Balance for 7966380955913694: 2589552.85
Current Savings Balance for 3491588839892013: 3559392.61
Current Savings Balance for 9980216556183046: 2284778.01
Current Savings Balance for 8028716243309826: 1782083.91
Current Savings Balance for 2076962079974167: 3778209.69
Current Savings Balance for 2076962079974167: 3778209.69
Current Savings Balance for 3491588839892013: 3560199.21
Current Savings Balance for 8028716243309826: 1782083.91
Current Savings Balance for 6847226299857821: 1165331.90
Current Savings Balance for 6847226299857821: 1164847.38
Current Savings Balance for 8028716243309826: 1781082.65
Current Savings Balance for 4659001911688512: 1039823.45
Current Savings Balance for 0793710490620664: 4304555.99
Current Savings Balance for 3491588839892013: 3559312.70
Current Savings Balance for 7966380955913694: 2593875.04
Current Savings Balance for 3491588839892013: 3558064.20
Current Savings Balance for 6847226299857821: 1167496.31
Current Savings Balance for 6847226299857821: 1167945.87
Current Savings Balance for 2076962079974167: 3779524.00
Current Savings Balance for 9980216556183046: 2279602.19
Current Savings Balance for 1093278990669429: 1500039.40
Current Savings Balance for 7966380955913694: 2592249.48
Current Savings Balance for 8255171551994747: 2920656.99
Current Savings Balance for 9980216556183046: 2276536.17
Current Savings Balance for 9980216556183046: 2275493.22
Current Savings Balance for 3491588839892013: 3564217.09
Current Savings Balance for 8028716243309826: 1777157.63
Current Savings Balance for 0793710490620664: 4299131.89
Current Savings Balance for 2076962079974167: 3768198.76
Current Savings Balance for 6847226299857821: 1171414.33
Current Savings Balance for 6847226299857821: 1174507.90
Current Savings Balance for 9980216556183046: 2282151.54
Current Savings Balance for 7966380955913694: 2582821.55
Current Savings Balance for 8255171551994747: 2919190.05
Current Savings Balance for 9980216556183046: 2283696.09
Current Savings Balance for 4659001911688512: 1033517.71
Current Savings Balance for 7966380955913694: 2579356.83
Current Savings Balance for 0793710490620664: 4295382.12
Current Savings Balance for 1093278990669429: 1500217.53
Current Savings Balance for 0793710490620664: 4295382.12
Current Savings Balance for 6847226299857821: 1179391.98
Current Savings Balance for 6847226299857821: 1180891.40
Current Savings Balance for 8255171551994747: 2919552.66
Current Savings Balance for 9980216556183046: 2280119.39
Current Savings Balance for 3491588839892013: 3563984.97
Current Savings Balance for 4659001911688512: 1032388.57
Current Savings Balance for 3491588839892013: 3563984.97
Current Savings Balance for 7966380955913694: 2573878.12
Current Savings Balance for 3491588839892013: 3564568.57
Current Savings Balance for 7966380955913694: 2572900.00
Current Savings Balance for 8255171551994747: 2919873.00
Current Savings Balance for 9980216556183046: 2275275.02
Current Savings Balance for 7966380955913694: 2575730.29
Current Savings Balance for 7966380955913694: 2574337.93
Current Savings Balance for 8255171551994747: 2914180.83
Current Savings Balance for 1093278990669429: 1497603.07
Current Savings Balance for 7966380955913694: 2572069.14
Current Savings Balance for 8255171551994747: 2915192.27
Current Savings Balance for 2076962079974167: 3773907.48
Current Savings Balance for 8028716243309826: 1781218.88
Current Savings Balance for 4659001911688512: 1042773.83
Current Savings Balance for 9980216556183046: 2266403.90
Current Savings Balance for 8255171551994747: 2919229.30
Current Savings Balance for 3491588839892013: 3568058.81
Current Savings Balance for 4659001911688512: 1043205.45
Current Savings Balance for 1093278990669429: 1498540.53
Current Savings Balance for 7966380955913694: 2566183.45
Current Savings Balance for 4659001911688512: 1048193.31
Current Savings Balance for 8255171551994747: 2908379.46
Current Savings Balance for 2076962079974167: 3770643.84
Current Savings Balance for 2076962079974167: 3771787.96
Current Savings Balance for 6847226299857821: 1186530.89
Current Savings Balance for 8255171551994747: 2907127.71
Current Savings Balance for 6847226299857821: 1186064.92
Current Savings Balance for 8255171551994747: 2907127.71
Current Savings Balance for 4659001911688512: 1052094.19
Current Savings Balance for 2076962079974167: 3772653.50
Current Savings Balance for 6847226299857821: 1191371.39
Current Savings Balance for 4659001911688512: 1051429.65
Current Savings Balance for 4659001911688512: 1053482.42
Current Savings Balance for 2076962079974167: 3769352.87
Current Savings Balance for 0793710490620664: 4294089.25
Current Savings Balance for 2076962079974167: 3770247.74
Current Savings Balance for 6847226299857821: 1189205.11
Current Savings Balance for 4659001911688512: 1051990.62
Current Savings Balance for 9980216556183046: 2253285.63
Current Savings Balance for 2076962079974167: 3770237.30
Current Savings Balance for 8255171551994747: 2911756.43
Current Savings Balance for 3491588839892013: 3563048.44
Current Savings Balance for 4659001911688512: 1054269.45
Current Savings Balance for 9980216556183046: 2249854.33
Current Savings Balance for 9980216556183046: 2249854.33
Current Savings Balance for 1093278990669429: 1505377.60
Current Savings Balance for 0793710490620664: 4296279.94
Current Savings Balance for 8028716243309826: 1779949.51
Current Savings Balance for 8028716243309826: 1779949.51
Current Savings Balance for 8028716243309826: 1779949.51
Current Savings Balance for 8028716243309826: 1780047.94
Current Savings Balance for 9980216556183046: 2256635.55
Current Savings Balance for 8028716243309826: 1780047.94
Current Savings Balance for 2076962079974167: 3759310.31
Current Savings Balance for 7966380955913694: 2557075.90
Current Savings Balance for 4659001911688512: 1052673.07
Current Savings Balance for 8255171551994747: 2918421.39
Current Savings Balance for 1093278990669429: 1502656.30
Current Savings Balance for 4659001911688512: 1053135.81
Current Savings Balance for 3491588839892013: 3567757.51
Current Savings Balance for 1093278990669429: 1503291.93
Current Savings Balance for 2076962079974167: 3762505.84
Current Savings Balance for 0793710490620664: 4282949.18
Current Savings Balance for 3491588839892013: 3570369.42
Current Savings Balance for 1093278990669429: 1502972.24
Current Savings Balance for 4659001911688512: 1054860.12
Current Savings Balance for 0793710490620664: 4284282.24
Current Savings Balance for 9980216556183046: 2261996.46
Current Savings Balance for 4659001911688512: 1054860.12
Current Savings Balance for 8028716243309826: 1779047.10
Current Savings Balance for 3491588839892013: 3568788.87
Current Savings Balance for 4659001911688512: 1056473.67
Current Savings Balance for 8255171551994747: 2918763.92
Current Savings Balance for 8255171551994747: 2919771.96
Current Savings Balance for 3491588839892013: 3570190.85
Current Savings Balance for 4659001911688512: 1055177.73
Current Savings Balance for 7966380955913694: 2553675.98
Current Savings Balance for 7966380955913694: 2553025.20
Current Savings Balance for 3491588839892013: 3568585.14
Current Savings Balance for 4659001911688512: 1053766.94
Current Savings Balance for 7966380955913694: 2550619.88
Current Savings Balance for 9980216556183046: 2255371.25
Current Savings Balance for 4659001911688512: 1053931.48
Current Savings Balance for 6847226299857821: 1187531.28
Current Savings Balance for 1093278990669429: 1512826.85
Current Savings Balance for 4659001911688512: 1053470.85
Current Savings Balance for 8255171551994747: 2923862.82
Current Savings Balance for 1093278990669429: 1514249.06
Current Savings Balance for 9980216556183046: 2255332.02
Current Savings Balance for 7966380955913694: 2550885.37
Current Savings Balance for 2076962079974167: 3758194.15
Current Savings Balance for 3491588839892013: 3567432.19
Current Savings Balance for 2076962079974167: 3760242.06
Current Savings Balance for 8255171551994747: 2922488.27
Current Savings Balance for 7966380955913694: 2552940.67
Current Savings Balance for 9980216556183046: 2254397.15
Current Savings Balance for 9980216556183046: 2256872.64
Current Savings Balance for 8028716243309826: 1781457.66
Current Savings Balance for 6847226299857821: 1194169.70
Current Savings Balance for 7966380955913694: 2548275.35
Current Savings Balance for 6847226299857821: 1194169.70
Current Savings Balance for 1093278990669429: 1518914.48
Current Savings Balance for 8255171551994747: 2923666.62
Current Savings Balance for 8255171551994747: 2922832.00
Current Savings Balance for 9980216556183046: 2254677.04
Current Savings Balance for 8028716243309826: 1783180.43
Current Savings Balance for 8028716243309826: 1783180.43
Current Savings Balance for 6847226299857821: 1198187.02
Current Savings Balance for 8255171551994747: 2928564.13
Current Savings Balance for 9980216556183046: 2251740.92
Current Savings Balance for 2076962079974167: 3747544.00
Current Savings Balance for 0793710490620664: 4285175.14
Current Savings Balance for 1093278990669429: 1520501.90
Current Savings Balance for 0793710490620664: 4283916.55
Current Savings Balance for 4659001911688512: 1055705.97
Current Savings Balance for 9980216556183046: 2252050.86
Current Savings Balance for 4659001911688512: 1056032.40
Current Savings Balance for 8255171551994747: 2929698.44
Current Savings Balance for 1093278990669429: 1526516.62
Current Savings Balance for 0793710490620664: 4278576.25
Current Savings Balance for 6847226299857821: 1208270.58
Current Savings Balance for 8255171551994747: 2931559.02
Current Savings Balance for 9980216556183046: 2249981.47
Current Savings Balance for 8028716243309826: 1785045.46
Current Savings Balance for 7966380955913694: 2540277.82
Current Savings Balance for 0793710490620664: 4279594.63
Current Savings Balance for 0793710490620664: 4279594.63
Current Savings Balance for 8028716243309826: 1785045.46
Current Savings Balance for 2076962079974167: 3741926.93
Current Savings Balance for 8255171551994747: 2931675.20
Current Savings Balance for 6847226299857821: 1206985.97
Current Savings Balance for 0793710490620664: 4279279.08
Current Savings Balance for 8255171551994747: 2931107.01
Current Savings Balance for 3491588839892013: 3562379.80
Current Savings Balance for 0793710490620664: 4277618.49
Current Savings Balance for 3491588839892013: 3559661.57
Current Savings Balance for 2076962079974167: 3747161.39
