==3125== Memcheck, a memory error detector
Current Savings Balance for 3491588839892013: 3450558.44
Current Savings Balance for 1093278990669429: 1743220.00
Current Savings Balance for 0793710490620664: 4223040.55
Current Savings Balance for 8255171551994747: 2977224.32
Current Savings Balance for 2076962079974167: 3568110.15
Current Savings Balance for 8255171551994747: 2978787.54
Current Savings Balance for 2076962079974167: 3570038.41
Current Savings Balance for 8028716243309826: 1850699.91
Current Savings Balance for 6847226299857821: 1433799.39
Current Savings Balance for 6847226299857821: 1431713.21
Current Savings Balance for 7966380955913694: 2370347.71
Current Savings Balance for 1093278990669429: 1741383.37
Current Savings Balance for 1093278990669429: 1739911.67
Current Savings Balance for 3491588839892013: 3452788.13
Current Savings Balance for 2076962079974167: 3572359.69
Current Savings Balance for 8028716243309826: 1849905.90
Current Savings Balance for 1093278990669429: 1739293.29
Current Savings Balance for 6847226299857821: 1435508.31
Current Savings Balance for 3491588839892013: 3454505.67
Current Savings Balance for 3491588839892013: 3455128.19
Current Savings Balance for 2076962079974167: 3569373.26
Current Savings Balance for 9980216556183046: 2369778.31
Current Savings Balance for 8255171551994747: 2977257.12
Current Savings Balance for 3491588839892013: 3456807.81
Current Savings Balance for 9980216556183046: 2370285.87
Current Savings Balance for 7966380955913694: 2363184.67
Current Savings Balance for 0793710490620664: 4217513.27
Current Savings Balance for 4659001911688512: 1510585.05
Current Savings Balance for 2076962079974167: 3569169.00
Current Savings Balance for 0793710490620664: 4218131.40
Current Savings Balance for 8028716243309826: 1847217.92
Current Savings Balance for 1093278990669429: 1750256.02
Current Savings Balance for 3491588839892013: 3455979.06
Current Savings Balance for 8028716243309826: 1847159.85
Current Savings Balance for 9980216556183046: 2370951.53
Current Savings Balance for 8028716243309826: 1847159.85
Current Savings Balance for 8255171551994747: 2973416.01
Current Savings Balance for 2076962079974167: 3563542.58
Current Savings Balance for 4659001911688512: 1514211.86
Current Savings Balance for 7966380955913694: 2358201.75
Current Savings Balance for 7966380955913694: 2362518.36
Current Savings Balance for 4659001911688512: 1509007.41
Current Savings Balance for 0793710490620664: 4224928.48
Current Savings Balance for 8028716243309826: 1848981.10
Current Savings Balance for 4659001911688512: 1508465.07
Current Savings Balance for 6847226299857821: 1436802.88
Current Savings Balance for 1093278990669429: 1745057.93
Current Savings Balance for 0793710490620664: 4221756.02
Current Savings Balance for 3491588839892013: 3452470.34
Current Savings Balance for 1093278990669429: 1749590.64
Current Savings Balance for 9980216556183046: 2370449.20
Current Savings Balance for 0793710490620664: 4220322.27
Current Savings Balance for 3491588839892013: 3453757.01
Current Savings Balance for 8255171551994747: 2977440.10
Current Savings Balance for 4659001911688512: 1507576.16
Current Savings Balance for 8255171551994747: 2979898.31
Current Savings Balance for 9980216556183046: 2371079.54
Current Savings Balance for 8255171551994747: 2980378.16
Current Savings Balance for 4659001911688512: 1507960.74
Current Savings Balance for 6847226299857821: 1430376.17
Current Savings Balance for 9980216556183046: 2373829.43
Current Savings Balance for 8028716243309826: 1849409.17
Current Savings Balance for 6847226299857821: 1426829.61
Current Savings Balance for 8255171551994747: 2980140.78
Current Savings Balance for 7966380955913694: 2373890.57
Current Savings Balance for 4659001911688512: 1505935.19
Current Savings Balance for 9980216556183046: 2381256.58
Current Savings Balance for 7966380955913694: 2370030.63
Current Savings Balance for 6847226299857821: 1424301.44
Current Savings Balance for 4659001911688512: 1508105.12
Current Savings Balance for 8028716243309826: 1848862.99
Current Savings Balance for 3491588839892013: 3456233.23
Current Savings Balance for 6847226299857821: 1424301.44
Current Savings Balance for 8028716243309826: 1848862.99
Current Savings Balance for 9980216556183046: 2378245.15
Current Savings Balance for 8028716243309826: 1848193.17
Current Savings Balance for 1093278990669429: 1756413.07
Current Savings Balance for 9980216556183046: 2377050.47
Current Savings Balance for 9980216556183046: 2377050.47
Current Savings Balance for 0793710490620664: 4217338.42
Current Savings Balance for 1093278990669429: 1761571.71
Current Savings Balance for 8028716243309826: 1848523.24
Current Savings Balance for 0793710490620664: 4216065.10
Current Savings Balance for 8255171551994747: 2982574.09
Current Savings Balance for 0793710490620664: 4216547.86
Current Savings Balance for 2076962079974167: 3554436.67
Current Savings Balance for 7966380955913694: 2355113.66
Current Savings Balance for 3491588839892013: 3462872.07
Current Savings Balance for 8028716243309826: 1850823.69
Current Savings Balance for 3491588839892013: 3460902.74
Current Savings Balance for 8028716243309826: 1850799.97
Current Savings Balance for 8028716243309826: 1850799.97
Current Savings Balance for 0793710490620664: 4215375.64
Current Savings Balance for 4659001911688512: 1517347.40
Current Savings Balance for 6847226299857821: 1432816.71
Current Savings Balance for 8255171551994747: 2983819.27
Current Savings Balance for 7966380955913694: 2351391.53
Current Savings Balance for 2076962079974167: 3551609.67
Current Savings Balance for 6847226299857821: 1437806.69
Current Savings Balance for 6847226299857821: 1437806.69
Current Savings Balance for 7966380955913694: 2350746.40
Current Savings Balance for 8255171551994747: 2982921.10
Current Savings Balance for 7966380955913694: 2351709.44
Current Savings Balance for 3491588839892013: 3467316.94
Current Savings Balance for 1093278990669429: 1755261.17
Current Savings Balance for 7966380955913694: 2352921.37
Current Savings Balance for 7966380955913694: 2351884.50
Current Savings Balance for 4659001911688512: 1524516.66
Current Savings Balance for 3491588839892013: 3470090.90
Current Savings Balance for 1093278990669429: 1756239.76
Current Savings Balance for 8028716243309826: 1850907.98
Current Savings Balance for 4659001911688512: 1524892.09
Current Savings Balance for 7966380955913694: 2358042.09
Current Savings Balance for 7966380955913694: 2359683.93
Current Savings Balance for 3491588839892013: 3468497.12
Current Savings Balance for 3491588839892013: 3470250.26
Current Savings Balance for 2076962079974167: 3552653.80
Current Savings Balance for 1093278990669429: 1757714.29
Current Savings Balance for 8255171551994747: 2988820.39
Current Savings Balance for 6847226299857821: 1434874.99
Current Savings Balance for 6847226299857821: 1434717.72
Current Savings Balance for 6847226299857821: 1434717.72
Current Savings Balance for 7966380955913694: 2357263.61
Current Savings Balance for 9980216556183046: 2364608.12
Current Savings Balance for 8255171551994747: 2986407.08
Current Savings Balance for 6847226299857821: 1433411.04
Current Savings Balance for 4659001911688512: 1525621.60
Current Savings Balance for 6847226299857821: 1433411.04
Current Savings Balance for 8028716243309826: 1851681.60
Current Savings Balance for 6847226299857821: 1435426.93
Current Savings Balance for 1093278990669429: 1761254.48
Current Savings Balance for 9980216556183046: 2363907.92
Current Savings Balance for 6847226299857821: 1434873.31
Current Savings Balance for 8255171551994747: 2984897.22
Current Savings Balance for 4659001911688512: 1523827.73
Current Savings Balance for 8255171551994747: 2986394.34
Current Savings Balance for 1093278990669429: 1757144.72
Current Savings Balance for 2076962079974167: 3549423.69
Current Savings Balance for 0793710490620664: 4213326.31
Current Savings Balance for 8028716243309826: 1853596.99
Current Savings Balance for 2076962079974167: 3546947.38
Current Savings Balance for 6847226299857821: 1433819.79
Current Savings Balance for 9980216556183046: 2366070.30
Current Savings Balance for 9980216556183046: 2366070.30
Current Savings Balance for 2076962079974167: 3545163.87
Current Savings Balance for 8028716243309826: 1853219.77
Current Savings Balance for 0793710490620664: 4213657.11
Current Savings Balance for 1093278990669429: 1755168.01
Current Savings Balance for 4659001911688512: 1531341.59
Current Savings Balance for 0793710490620664: 4216550.67
Current Savings Balance for 2076962079974167: 3547051.38
Current Savings Balance for 0793710490620664: 4215379.07
Current Savings Balance for 9980216556183046: 2370821.41
Current Savings Balance for 9980216556183046: 2369185.12
Current Savings Balance for 1093278990669429: 1749319.12
Current Savings Balance for 0793710490620664: 4217278.69
Current Savings Balance for 3491588839892013: 3478203.40
Current Savings Balance for 3491588839892013: 3478490.76
Current Savings Balance for 0793710490620664: 4217836.45
Current Savings Balance for 6847226299857821: 1441230.43
Current Savings Balance for 2076962079974167: 3549398.44
Current Savings Balance for 3491588839892013: 3479872.20
Current Savings Balance for 4659001911688512: 1534080.85
Current Savings Balance for 2076962079974167: 3546029.78
Current Savings Balance for 3491588839892013: 3481021.53
Current Savings Balance for 4659001911688512: 1535571.39
Current Savings Balance for 8028716243309826: 1851938.70
Current Savings Balance for 4659001911688512: 1534994.60
Current Savings Balance for 4659001911688512: 1536253.81
Current Savings Balance for 1093278990669429: 1745315.47
Current Savings Balance for 2076962079974167: 3544235.41
Current Savings Balance for 8028716243309826: 1852483.80
Current Savings Balance for 1093278990669429: 1742481.84
Current Savings Balance for 9980216556183046: 2367084.46
Current Savings Balance for 0793710490620664: 4216138.58
Current Savings Balance for 8028716243309826: 1853196.62
Current Savings Balance for 1093278990669429: 1740577.95
Current Savings Balance for 2076962079974167: 3544224.82
Current Savings Balance for 4659001911688512: 1534290.08
Current Savings Balance for 0793710490620664: 4216568.77
Current Savings Balance for 8028716243309826: 1852994.28
Current Savings Balance for 4659001911688512: 1534338.57
Current Savings Balance for 0793710490620664: 4214687.46
Current Savings Balance for 8255171551994747: 2982793.95
Current Savings Balance for 3491588839892013: 3479922.50
Current Savings Balance for 1093278990669429: 1738686.48
Current Savings Balance for 8028716243309826: 1854782.55
Current Savings Balance for 8028716243309826: 1855866.43
Current Savings Balance for 8255171551994747: 2980099.98
Current Savings Balance for 1093278990669429: 1738330.73
Current Savings Balance for 9980216556183046: 2365049.90
Current Savings Balance for 3491588839892013: 3476055.71
Current Savings Balance for 2076962079974167: 3545052.74
Current Savings Balance for 6847226299857821: 1452171.49
Current Savings Balance for 1093278990669429: 1738226.70
Current Savings Balance for 4659001911688512: 1525550.20
Current Savings Balance for 1093278990669429: 1739053.35
Current Savings Balance for 3491588839892013: 3471351.19
Current Savings Balance for 1093278990669429: 1738637.59
Current Savings Balance for 6847226299857821: 1455327.99
Current Savings Balance for 0793710490620664: 4219619.82
Current Savings Balance for 4659001911688512: 1526791.18
Current Savings Balance for 3491588839892013: 3474226.25
Current Savings Balance for 0793710490620664: 4218750.14
Current Savings Balance for 1093278990669429: 1738630.70
Current Savings Balance for 1093278990669429: 1739659.35
Current Savings Balance for 7966380955913694: 2359281.18
Current Savings Balance for 7966380955913694: 2359281.18
