==3078== Memcheck, a memory error detector
Current Savings Balance for 4659001911688512: 1051145.12
Current Savings Balance for 7966380955913694: 2519087.96
Current Savings Balance for 8028716243309826: 1818464.86
Current Savings Balance for 6847226299857821: 1356648.84
Current Savings Balance for 6847226299857821: 1356648.84
Current Savings Balance for 9980216556183046: 2201540.70
Current Savings Balance for 3491588839892013: 3479674.98
Current Savings Balance for 1093278990669429: 1583119.89
Current Savings Balance for 0793710490620664: 4173843.45
Current Savings Balance for 8255171551994747: 2887800.93
Current Savings Balance for 3491588839892013: 3482828.23
Current Savings Balance for 0793710490620664: 4174196.37
Current Savings Balance for 9980216556183046: 2200977.78
Current Savings Balance for 8255171551994747: 2890891.48
Current Savings Balance for 2076962079974167: 3642579.32
Current Savings Balance for 8255171551994747: 2892022.80
Current Savings Balance for 8028716243309826: 1815374.32
Current Savings Balance for 6847226299857821: 1358335.67
Current Savings Balance for 0793710490620664: 4171804.74
Current Savings Balance for 7966380955913694: 2517477.48
Current Savings Balance for 7966380955913694: 2517477.48
Current Savings Balance for 1093278990669429: 1581428.25
Current Savings Balance for 8255171551994747: 2896079.61
Current Savings Balance for 4659001911688512: 1066269.81
Current Savings Balance for 1093278990669429: 1580061.36
Current Savings Balance for 0793710490620664: 4171196.81
Current Savings Balance for 2076962079974167: 3644116.12
Current Savings Balance for 6847226299857821: 1353241.45
Current Savings Balance for 6847226299857821: 1352356.52
Current Savings Balance for 8028716243309826: 1817715.43
Current Savings Balance for 7966380955913694: 2517077.64
Current Savings Balance for 3491588839892013: 3466074.67
Current Savings Balance for 7966380955913694: 2520291.76
Current Savings Balance for 0793710490620664: 4175424.75
Current Savings Balance for 8255171551994747: 2886115.85
Current Savings Balance for 1093278990669429: 1576244.51
Current Savings Balance for 6847226299857821: 1354944.75
Current Savings Balance for 6847226299857821: 1357742.57
Current Savings Balance for 4659001911688512: 1061942.52
Current Savings Balance for 4659001911688512: 1061942.52
Current Savings Balance for 6847226299857821: 1359160.84
Current Savings Balance for 2076962079974167: 3647194.36
Current Savings Balance for 9980216556183046: 2203821.70
Current Savings Balance for 8028716243309826: 1815005.89
Current Savings Balance for 9980216556183046: 2205592.65
Current Savings Balance for 7966380955913694: 2522690.75
Current Savings Balance for 3491588839892013: 3466438.09
Current Savings Balance for 6847226299857821: 1361519.78
Current Savings Balance for 3491588839892013: 3464873.77
Current Savings Balance for 2076962079974167: 3648888.00
Current Savings Balance for 3491588839892013: 3464873.77
Current Savings Balance for 9980216556183046: 2209671.40
Current Savings Balance for 2076962079974167: 3648851.69
Current Savings Balance for 8028716243309826: 1818815.56
Current Savings Balance for 1093278990669429: 1587727.61
Current Savings Balance for 8255171551994747: 2872574.96
Current Savings Balance for 1093278990669429: 1592851.91
Current Savings Balance for 6847226299857821: 1364115.85
Current Savings Balance for 8028716243309826: 1820005.28
Current Savings Balance for 0793710490620664: 4166843.87
Current Savings Balance for 0793710490620664: 4167247.57
Current Savings Balance for 8028716243309826: 1821340.43
Current Savings Balance for 7966380955913694: 2526491.62
Current Savings Balance for 0793710490620664: 4165699.56
Current Savings Balance for 8028716243309826: 1821340.43
Current Savings Balance for 8255171551994747: 2877197.02
Current Savings Balance for 1093278990669429: 1597525.72
Current Savings Balance for 1093278990669429: 1597969.05
Current Savings Balance for 6847226299857821: 1378267.52
Current Savings Balance for 6847226299857821: 1378190.90
Current Savings Balance for 2076962079974167: 3641803.93
Current Savings Balance for 6847226299857821: 1380753.42
Current Savings Balance for 8255171551994747: 2873737.83
Current Savings Balance for 4659001911688512: 1057214.11
Current Savings Balance for 4659001911688512: 1058326.63
Current Savings Balance for 8255171551994747: 2875737.58
Current Savings Balance for 3491588839892013: 3457748.18
Current Savings Balance for 9980216556183046: 2216500.29
Current Savings Balance for 9980216556183046: 2215584.17
Current Savings Balance for 1093278990669429: 1601651.47
Current Savings Balance for 8028716243309826: 1821657.65
Current Savings Balance for 0793710490620664: 4172044.09
Current Savings Balance for 6847226299857821: 1382344.95
Current Savings Balance for 7966380955913694: 2514676.35
Current Savings Balance for 9980216556183046: 2217522.31
Current Savings Balance for 9980216556183046: 2217522.31
Current Savings Balance for 7966380955913694: 2516316.48
Current Savings Balance for 6847226299857821: 1385799.41
Current Savings Balance for 9980216556183046: 2218497.47
Current Savings Balance for 8028716243309826: 1824822.80
Current Savings Balance for 7966380955913694: 2514176.79
Current Savings Balance for 1093278990669429: 1599026.91
Current Savings Balance for 8028716243309826: 1825899.23
Current Savings Balance for 4659001911688512: 1056192.97
Current Savings Balance for 7966380955913694: 2515741.03
Current Savings Balance for 9980216556183046: 2223055.50
Current Savings Balance for 8255171551994747: 2873746.19
Current Savings Balance for 2076962079974167: 3630290.49
Current Savings Balance for 7966380955913694: 2513893.95
Current Savings Balance for 3491588839892013: 3455026.76
Current Savings Balance for 6847226299857821: 1387954.50
Current Savings Balance for 1093278990669429: 1596143.65
Current Savings Balance for 9980216556183046: 2220950.88
Current Savings Balance for 8255171551994747: 2873842.97
Current Savings Balance for 4659001911688512: 1052943.77
Current Savings Balance for 2076962079974167: 3631485.24
Current Savings Balance for 9980216556183046: 2221250.78
Current Savings Balance for 2076962079974167: 3631485.24
Current Savings Balance for 0793710490620664: 4166392.59
Current Savings Balance for 2076962079974167: 3631485.24
Current Savings Balance for 1093278990669429: 1592195.85
Current Savings Balance for 9980216556183046: 2220004.17
Current Savings Balance for 6847226299857821: 1393827.64
Current Savings Balance for 3491588839892013: 3457322.19
Current Savings Balance for 9980216556183046: 2220004.17
Current Savings Balance for 3491588839892013: 3456972.23
Current Savings Balance for 2076962079974167: 3633601.24
Current Savings Balance for 1093278990669429: 1593005.66
Current Savings Balance for 8028716243309826: 1827438.78
Current Savings Balance for 1093278990669429: 1594597.15
Current Savings Balance for 8255171551994747: 2879049.88
Current Savings Balance for 4659001911688512: 1049972.05
Current Savings Balance for 4659001911688512: 1049776.90
Current Savings Balance for 9980216556183046: 2218268.96
Current Savings Balance for 3491588839892013: 3456595.60
Current Savings Balance for 8028716243309826: 1829094.34
Current Savings Balance for 1093278990669429: 1593568.52
Current Savings Balance for 8028716243309826: 1829094.34
Current Savings Balance for 0793710490620664: 4170563.63
Current Savings Balance for 8028716243309826: 1829094.34
Current Savings Balance for 7966380955913694: 2510654.53
Current Savings Balance for 7966380955913694: 2512301.84
Current Savings Balance for 3491588839892013: 3455825.47
Current Savings Balance for 3491588839892013: 3455825.47
Current Savings Balance for 9980216556183046: 2224977.31
Current Savings Balance for 1093278990669429: 1591353.58
Current Savings Balance for 6847226299857821: 1389157.00
Current Savings Balance for 8028716243309826: 1829861.29
Current Savings Balance for 0793710490620664: 4170722.30
Current Savings Balance for 3491588839892013: 3456176.63
Current Savings Balance for 4659001911688512: 1047170.83
Current Savings Balance for 2076962079974167: 3635476.51
Current Savings Balance for 8028716243309826: 1829861.29
Current Savings Balance for 8255171551994747: 2891444.15
Current Savings Balance for 4659001911688512: 1049782.16
Current Savings Balance for 2076962079974167: 3633039.02
Current Savings Balance for 9980216556183046: 2226048.50
Current Savings Balance for 6847226299857821: 1384051.98
Current Savings Balance for 1093278990669429: 1592714.34
Current Savings Balance for 8255171551994747: 2892242.43
Current Savings Balance for 2076962079974167: 3631090.60
Current Savings Balance for 9980216556183046: 2229772.99
Current Savings Balance for 0793710490620664: 4165607.02
Current Savings Balance for 7966380955913694: 2521276.15
Current Savings Balance for 2076962079974167: 3635911.46
Current Savings Balance for 8028716243309826: 1829861.29
Current Savings Balance for 6847226299857821: 1383791.81
Current Savings Balance for 8028716243309826: 1828163.18
Current Savings Balance for 0793710490620664: 4169472.74
Current Savings Balance for 8028716243309826: 1828163.18
Current Savings Balance for 3491588839892013: 3457824.35
Current Savings Balance for 3491588839892013: 3457824.35
Current Savings Balance for 2076962079974167: 3640235.28
Current Savings Balance for 8028716243309826: 1828163.18
Current Savings Balance for 6847226299857821: 1382676.67
Current Savings Balance for 7966380955913694: 2524669.90
Current Savings Balance for 1093278990669429: 1581093.50
Current Savings Balance for 3491588839892013: 3451035.29
Current Savings Balance for 9980216556183046: 2228116.25
Current Savings Balance for 8255171551994747: 2890962.62
Current Savings Balance for 1093278990669429: 1578888.50
Current Savings Balance for 1093278990669429: 1578888.50
Current Savings Balance for 4659001911688512: 1060754.87
Current Savings Balance for 6847226299857821: 1384871.25
Current Savings Balance for 8255171551994747: 2891738.99
Current Savings Balance for 0793710490620664: 4166584.62
Current Savings Balance for 9980216556183046: 2227142.43
Current Savings Balance for 0793710490620664: 4165469.86
Current Savings Balance for 2076962079974167: 3638272.18
Current Savings Balance for 8255171551994747: 2890868.73
Current Savings Balance for 8028716243309826: 1827005.90
Current Savings Balance for 6847226299857821: 1386433.13
Current Savings Balance for 8028716243309826: 1827005.90
Current Savings Balance for 0793710490620664: 4165680.35
Current Savings Balance for 3491588839892013: 3454475.46
Current Savings Balance for 9980216556183046: 2224370.67
Current Savings Balance for 9980216556183046: 2224661.57
Current Savings Balance for 2076962079974167: 3638483.20
Current Savings Balance for 6847226299857821: 1384488.34
Current Savings Balance for 8028716243309826: 1829665.09
Current Savings Balance for 3491588839892013: 3454254.32
Current Savings Balance for 8255171551994747: 2891614.52
Current Savings Balance for 1093278990669429: 1583815.23
Current Savings Balance for 4659001911688512: 1061907.46
Current Savings Balance for 3491588839892013: 3453298.68
Current Savings Balance for 4659001911688512: 1062972.45
Current Savings Balance for 2076962079974167: 3641490.43
Current Savings Balance for 8028716243309826: 1829928.54
Current Savings Balance for 7966380955913694: 2531649.07
Current Savings Balance for 4659001911688512: 1065808.36
Current Savings Balance for 6847226299857821: 1382468.82
Current Savings Balance for 4659001911688512: 1065808.36
Current Savings Balance for 7966380955913694: 2529708.64
Current Savings Balance for 6847226299857821: 1382731.84
Current Savings Balance for 2076962079974167: 3647262.28
Current Savings Balance for 4659001911688512: 1063622.94
Current Savings Balance for 6847226299857821: 1383376.37
Current Savings Balance for 9980216556183046: 2206001.08
